,Unnamed: 0,vendor,cost,distance,passengers
6183,1183,1,16.5,3.7,1
6184,1184,2,97.5,19.34,1
6185,1185,2,11.5,2.95,1
6186,1186,1,12.5,2.4,1
6187,1187,2,7.5,1.41,1
6188,1188,2,35.0,9.33,1
6189,1189,2,10.0,2.5,1
6190,1190,1,10.0,2.8,1
6191,1191,2,5.0,0.57,6
6192,1192,2,6.5,0.61,1
6193,1193,2,11.5,3.15,3
6194,1194,1,6.5,0.9,2
6195,1195,1,10.0,2.0,1
6196,1196,2,6.0,1.07,1
6197,1197,1,5.0,0.7,1
6198,1198,2,4.5,0.65,1
6199,1199,2,8.5,1.31,1
6200,1200,2,6.0,1.14,1
6201,1201,2,5.0,0.63,1
6202,1202,2,5.5,1.04,5
6203,1203,2,12.0,2.54,1
6204,1204,2,8.0,1.93,1
6205,1205,2,8.5,1.79,1
6206,1206,2,36.5,12.53,2
6207,1207,2,5.5,0.49,1
6208,1208,2,11.5,2.36,1
6209,1209,2,5.0,0.64,1
6210,1210,2,14.5,3.01,1
6211,1211,2,36.0,13.01,1
6212,1212,2,9.0,2.14,1
6213,1213,1,30.5,9.3,1
6214,1214,2,6.0,1.23,2
6215,1215,2,6.0,1.09,5
6216,1216,1,6.0,1.0,1
6217,1217,2,4.5,0.8,1
6218,1218,2,30.0,9.55,1
6219,1219,2,7.0,1.17,1
6220,1220,2,9.0,2.33,1
6221,1221,2,13.0,2.37,1
6222,1222,2,7.0,1.5,1
6223,1223,1,12.0,2.1,1
6224,1224,2,10.0,2.9,1
6225,1225,1,8.0,1.2,1
6226,1226,2,11.5,2.47,1
6227,1227,2,6.5,1.03,1
6228,1228,2,5.5,0.56,1
6229,1229,2,15.5,4.02,5
6230,1230,2,36.0,8.57,1
6231,1231,2,4.0,0.57,1
6232,1232,2,33.5,10.57,1
6233,1233,2,8.5,2.45,1
6234,1234,1,5.5,0.8,1
6235,1235,2,13.5,2.85,1
6236,1236,2,8.0,1.75,1
6237,1237,2,16.5,4.64,5
6238,1238,2,8.0,1.3,1
6239,1239,2,7.0,1.33,1
6240,1240,1,9.5,0.4,1
6241,1241,2,15.0,2.64,1
6242,1242,2,19.0,4.51,1
6243,1243,1,7.0,1.3,1
6244,1244,2,4.0,0.62,1
6245,1245,2,5.5,0.75,1
6246,1246,2,16.0,4.22,1
6247,1247,2,10.5,1.4,1
6248,1248,1,9.5,2.3,1
6249,1249,2,6.5,1.08,1
6250,1250,2,23.0,5.46,2
6251,1251,2,25.5,7.7,1
6252,1252,2,4.0,0.72,2
6253,1253,2,17.0,4.94,1
6254,1254,2,10.0,2.26,1
6255,1255,2,3.5,0.4,1
6256,1256,2,11.5,2.66,1
6257,1257,2,7.5,1.46,1
6258,1258,2,8.0,1.09,1
6259,1259,1,8.5,1.5,1
6260,1260,1,17.5,0.0,1
6261,1261,2,10.0,2.05,1
6262,1262,2,5.5,0.82,1
6263,1263,1,8.5,1.7,1
6264,1264,2,4.0,0.45,1
6265,1265,2,31.5,9.02,1
6266,1266,2,8.5,1.97,1
6267,1267,2,5.5,0.59,3
6268,1268,2,7.0,1.18,1
6269,1269,2,5.0,1.01,1
6270,1270,1,4.0,0.6,1
6271,1271,2,18.5,4.78,1
6272,1272,1,6.0,1.0,1
6273,1273,2,12.5,3.54,1
6274,1274,1,61.5,12.5,1
6275,1275,2,6.0,1.35,1
6276,1276,1,48.0,10.5,1
6277,1277,1,9.0,2.3,1
6278,1278,2,6.5,1.21,2
6279,1279,1,3.0,0.3,1
6280,1280,2,21.0,6.02,5
6281,1281,2,7.0,1.01,1
6282,1282,1,7.0,1.4,1
6283,1283,2,11.0,3.09,5
6284,1284,2,11.5,2.69,1
6285,1285,2,9.5,2.25,5
6286,1286,2,13.0,4.07,1
6287,1287,2,21.5,4.99,2
6288,1288,1,8.0,1.3,1
6289,1289,2,5.0,0.57,2
6290,1290,2,5.0,0.66,3
6291,1291,2,21.5,6.89,1
6292,1292,2,9.5,2.01,1
6293,1293,2,12.0,3.43,1
6294,1294,2,41.5,14.74,1
6295,1295,1,6.0,1.0,1
6296,1296,2,5.5,0.85,1
6297,1297,1,21.5,6.5,1
6298,1298,2,8.5,1.5,1
6299,1299,2,6.0,0.92,1
6300,1300,2,25.5,8.04,1
6301,1301,1,0.0,2.7,0
6302,1302,2,17.5,5.04,5
6303,1303,2,9.5,2.06,2
6304,1304,2,29.0,9.57,1
6305,1305,1,23.5,7.5,1
6306,1306,2,13.5,2.47,1
6307,1307,1,10.0,1.9,1
6308,1308,2,4.5,0.63,1
6309,1309,2,6.5,1.2,1
6310,1310,2,12.0,2.55,3
6311,1311,2,13.0,3.38,1
6312,1312,2,5.5,1.01,1
6313,1313,2,12.0,2.75,1
6314,1314,1,20.0,5.1,3
6315,1315,2,13.5,3.61,1
6316,1316,2,8.5,1.88,1
6317,1317,2,11.0,2.54,1
6318,1318,1,5.5,0.9,1
6319,1319,1,24.0,8.3,1
6320,1320,2,3.5,0.41,1
6321,1321,2,6.0,0.85,1
6322,1322,2,6.0,1.16,1
6323,1323,1,17.0,3.2,1
6324,1324,2,25.5,4.43,1
6325,1325,1,24.5,6.1,1
6326,1326,1,18.0,4.8,2
6327,1327,2,10.5,2.39,1
6328,1328,2,7.0,1.53,1
6329,1329,2,11.5,2.77,1
6330,1330,2,25.5,7.04,1
6331,1331,2,5.0,0.52,1
6332,1332,2,6.5,1.24,6
6333,1333,1,8.5,1.9,1
6334,1334,2,8.0,1.28,1
6335,1335,2,13.0,1.58,1
6336,1336,1,7.5,1.5,1
6337,1337,2,11.0,0.0,1
6338,1338,2,8.0,2.0,1
6339,1339,2,9.0,1.76,1
6340,1340,2,3.5,0.49,1
6341,1341,2,17.5,5.14,1
6342,1342,2,9.0,1.87,1
6343,1343,1,5.5,0.8,1
6344,1344,2,12.0,3.38,1
6345,1345,2,15.5,3.38,1
6346,1346,1,2.5,0.5,1
6347,1347,2,5.5,1.2,1
6348,1348,2,13.5,3.71,1
6349,1349,1,4.5,0.5,1
6350,1350,2,40.0,13.73,1
6351,1351,2,4.0,0.34,1
6352,1352,2,13.0,3.07,2
6353,1353,2,24.5,7.23,1
6354,1354,2,70.0,7.42,2
6355,1355,1,7.5,1.5,1
6356,1356,2,22.0,5.88,1
6357,1357,2,39.5,13.08,1
6358,1358,1,25.0,5.7,1
6359,1359,2,11.0,2.28,1
6360,1360,2,6.5,1.09,1
6361,1361,1,5.5,0.8,1
6362,1362,2,12.0,1.93,1
6363,1363,2,15.0,2.11,1
6364,1364,2,14.5,3.87,1
6365,1365,2,10.0,2.56,1
6366,1366,2,50.0,14.24,1
6367,1367,2,10.5,2.49,6
6368,1368,2,33.5,10.24,1
6369,1369,2,7.0,1.29,1
6370,1370,2,7.5,1.69,1
6371,1371,2,23.5,6.03,1
6372,1372,1,5.5,1.1,1
6373,1373,2,8.0,1.62,1
6374,1374,2,8.5,1.88,1
6375,1375,2,7.0,1.32,1
6376,1376,1,5.5,0.9,1
6377,1377,2,4.5,0.68,2
6378,1378,2,15.0,3.75,1
6379,1379,2,10.0,2.39,1
6380,1380,2,10.5,2.61,1
6381,1381,2,13.0,3.95,1
6382,1382,2,6.5,1.06,1
6383,1383,2,35.5,9.13,1
6384,1384,1,4.0,0.3,1
6385,1385,2,28.5,9.44,1
6386,1386,2,5.5,0.63,1
6387,1387,2,10.5,0.88,5
6388,1388,2,8.5,1.57,1
6389,1389,2,6.0,1.24,1
6390,1390,2,6.0,1.03,1
6391,1391,2,7.0,1.05,1
6392,1392,2,7.5,1.55,1
6393,1393,2,9.5,1.69,1
6394,1394,2,6.5,1.07,1
6395,1395,2,13.5,3.21,2
6396,1396,2,8.5,1.78,1
6397,1397,2,8.5,1.63,5
6398,1398,2,18.0,3.75,1
6399,1399,1,33.0,7.6,1
6400,1400,1,35.0,10.8,2
6401,1401,2,4.0,0.47,1
6402,1402,2,7.5,1.48,1
6403,1403,2,17.0,4.1,1
6404,1404,2,7.5,1.19,1
6405,1405,2,32.5,8.6,1
6406,1406,2,9.0,1.37,1
6407,1407,2,19.0,2.21,1
6408,1408,1,9.5,2.2,1
6409,1409,2,9.0,0.95,1
6410,1410,2,11.5,2.94,1
6411,1411,2,7.5,1.37,1
6412,1412,2,7.5,1.66,1
6413,1413,2,19.5,6.24,1
6414,1414,2,14.0,4.27,3
6415,1415,2,13.0,3.24,1
6416,1416,2,5.0,0.65,5
6417,1417,2,9.0,1.5,2
6418,1418,2,9.5,1.8,1
6419,1419,2,5.0,0.79,1
6420,1420,2,7.5,1.27,1
6421,1421,2,7.5,1.57,1
6422,1422,1,11.5,2.7,1
6423,1423,2,4.0,0.35,1
6424,1424,2,8.5,2.19,1
6425,1425,2,5.5,1.1,1
6426,1426,1,11.5,2.4,1
6427,1427,1,2.5,0.0,1
6428,1428,1,4.0,0.5,1
6429,1429,2,7.5,1.9,1
6430,1430,1,2.5,2.0,1
6431,1431,1,17.0,5.2,2
6432,1432,2,14.5,2.32,1
6433,1433,1,10.0,2.1,1
6434,1434,2,11.5,2.77,1
6435,1435,2,22.5,7.16,2
6436,1436,2,9.0,1.84,3
6437,1437,1,8.5,1.7,1
6438,1438,2,5.5,1.18,1
6439,1439,1,10.0,2.4,1
6440,1440,1,8.0,0.8,1
6441,1441,2,4.0,0.51,1
6442,1442,2,5.5,0.69,1
6443,1443,2,11.5,3.26,1
6444,1444,2,19.5,6.22,1
6445,1445,2,7.5,1.14,2
6446,1446,2,4.5,0.68,1
6447,1447,1,21.0,6.2,1
6448,1448,2,10.5,2.84,1
6449,1449,2,6.5,1.28,1
6450,1450,2,7.0,1.12,1
6451,1451,1,6.0,1.1,1
6452,1452,1,19.5,5.7,3
6453,1453,2,6.0,1.01,2
6454,1454,1,22.5,7.6,1
6455,1455,2,17.0,0.0,1
6456,1456,2,8.5,1.65,1
6457,1457,2,5.5,1.17,1
6458,1458,2,16.0,3.04,1
6459,1459,2,6.5,1.15,5
6460,1460,2,23.5,6.18,5
6461,1461,2,11.0,0.0,1
6462,1462,2,32.0,9.77,5
6463,1463,2,10.0,2.25,1
6464,1464,2,8.0,1.72,1
6465,1465,1,4.5,0.8,1
6466,1466,2,30.5,10.0,1
6467,1467,2,6.5,0.8,1
6468,1468,2,25.0,7.76,1
6469,1469,1,25.0,8.3,1
6470,1470,2,5.0,0.56,1
6471,1471,2,8.0,1.47,1
6472,1472,1,7.5,1.0,3
6473,1473,2,5.5,1.14,1
6474,1474,2,12.0,3.11,1
6475,1475,1,6.0,0.6,1
6476,1476,2,16.0,4.23,1
6477,1477,2,4.5,0.41,1
6478,1478,2,4.5,0.7,1
6479,1479,2,3.0,0.27,1
6480,1480,2,20.5,5.63,5
6481,1481,2,15.0,4.38,1
6482,1482,2,5.0,0.94,1
6483,1483,2,7.0,1.5,1
6484,1484,2,8.0,1.56,1
6485,1485,2,6.0,1.38,6
6486,1486,2,6.5,1.32,1
6487,1487,2,12.0,2.68,1
6488,1488,2,7.0,1.7,1
6489,1489,2,13.0,3.08,1
6490,1490,2,6.0,0.99,1
6491,1491,2,16.5,4.32,1
6492,1492,2,16.0,4.01,1
6493,1493,2,23.5,5.76,1
6494,1494,2,23.5,6.92,1
6495,1495,2,6.5,0.0,2
6496,1496,2,13.5,2.82,1
6497,1497,2,7.0,1.31,5
6498,1498,1,32.5,6.1,1
6499,1499,2,37.0,10.84,1
6500,1500,1,5.0,0.8,1
6501,1501,2,4.0,0.5,1
6502,1502,2,5.0,0.68,1
6503,1503,2,13.0,2.57,1
6504,1504,1,10.0,1.5,1
6505,1505,2,4.5,0.47,1
6506,1506,2,8.0,1.26,1
6507,1507,2,3.5,0.32,1
6508,1508,1,16.5,4.1,1
6509,1509,1,6.0,1.1,1
6510,1510,1,18.5,4.8,1
6511,1511,1,7.5,0.7,2
6512,1512,2,4.0,0.59,2
6513,1513,2,6.5,1.16,1
6514,1514,1,14.0,3.3,2
6515,1515,2,6.5,1.17,1
6516,1516,1,9.0,1.5,1
6517,1517,2,5.0,0.87,1
6518,1518,2,6.5,1.43,2
6519,1519,1,11.0,1.8,1
6520,1520,1,13.5,2.4,1
6521,1521,2,10.0,1.9,1
6522,1522,2,5.5,0.99,1
6523,1523,2,14.5,2.93,1
6524,1524,2,6.5,0.91,5
6525,1525,1,26.5,8.0,1
6526,1526,2,10.5,2.25,1
6527,1527,2,15.5,3.07,1
6528,1528,2,4.5,0.75,1
6529,1529,2,7.5,0.05,1
6530,1530,2,6.5,1.46,2
6531,1531,2,12.0,2.76,1
6532,1532,2,8.5,1.21,1
6533,1533,2,8.0,1.66,2
6534,1534,2,12.0,2.75,1
6535,1535,2,8.5,1.48,5
6536,1536,1,4.0,0.3,1
6537,1537,1,6.5,0.9,1
6538,1538,2,6.5,1.21,1
6539,1539,2,21.5,3.36,1
6540,1540,2,4.0,0.37,1
6541,1541,2,6.0,1.03,1
6542,1542,2,8.0,1.84,1
6543,1543,2,22.5,6.08,1
6544,1544,2,10.0,2.52,1
6545,1545,2,16.5,4.2,1
6546,1546,2,18.5,5.43,1
6547,1547,2,5.5,0.81,1
6548,1548,2,4.0,0.62,1
6549,1549,2,5.0,0.99,1
6550,1550,2,35.5,8.93,2
6551,1551,2,10.0,2.15,1
6552,1552,2,16.0,3.46,3
6553,1553,2,19.5,6.41,1
6554,1554,2,12.5,2.51,1
6555,1555,2,12.5,2.88,1
6556,1556,2,9.5,2.0,1
6557,1557,2,5.0,0.8,1
6558,1558,2,10.0,2.13,1
6559,1559,2,8.0,1.53,1
6560,1560,1,21.0,5.7,2
6561,1561,2,10.0,1.98,5
6562,1562,2,7.0,0.97,1
6563,1563,1,11.0,2.4,1
6564,1564,1,18.0,4.7,1
6565,1565,1,10.5,2.5,1
6566,1566,2,10.5,2.15,1
6567,1567,2,5.0,0.93,1
6568,1568,2,9.5,2.26,1
6569,1569,2,5.5,0.76,1
6570,1570,2,15.0,4.19,1
6571,1571,2,54.5,17.3,1
6572,1572,2,3.5,0.31,1
6573,1573,2,5.0,0.73,5
6574,1574,2,10.5,2.46,1
6575,1575,2,9.0,1.79,1
6576,1576,2,13.0,2.78,1
6577,1577,2,15.5,3.69,1
6578,1578,2,7.0,1.22,1
6579,1579,2,4.5,0.74,6
6580,1580,2,17.5,2.76,5
6581,1581,2,8.5,1.73,1
6582,1582,2,13.0,0.98,3
6583,1583,2,6.0,1.09,1
6584,1584,2,6.0,0.82,1
6585,1585,1,7.5,1.5,1
6586,1586,2,6.5,0.0,6
6587,1587,2,18.5,4.45,5
6588,1588,1,5.0,1.0,1
6589,1589,1,12.0,2.9,1
6590,1590,2,4.5,0.52,1
6591,1591,1,9.0,1.4,2
6592,1592,2,6.0,0.45,1
6593,1593,2,3.0,0.2,2
6594,1594,2,7.5,1.34,1
6595,1595,2,13.5,2.39,1
6596,1596,1,16.5,4.1,1
6597,1597,2,11.0,2.98,1
6598,1598,2,41.0,12.16,2
6599,1599,1,0.0,0.0,1
6600,1600,2,3.0,0.28,1
6601,1601,2,6.0,1.15,1
6602,1602,2,22.0,5.33,1
6603,1603,1,11.5,2.5,1
6604,1604,1,11.5,2.8,1
6605,1605,1,8.0,1.5,1
6606,1606,2,8.5,1.8,3
6607,1607,1,34.5,5.8,1
6608,1608,2,10.0,1.37,1
6609,1609,1,7.0,1.3,1
6610,1610,2,11.5,2.75,1
6611,1611,2,9.5,1.6,1
6612,1612,2,14.0,2.69,1
6613,1613,2,10.0,2.54,1
6614,1614,2,31.5,10.23,1
6615,1615,2,3.5,0.32,1
6616,1616,2,11.5,2.53,1
6617,1617,2,6.5,1.13,1
6618,1618,1,17.5,5.1,1
6619,1619,2,12.0,3.17,1
6620,1620,2,5.0,0.77,1
6621,1621,2,5.5,1.02,1
6622,1622,1,9.5,1.4,1
6623,1623,2,10.0,1.44,1
6624,1624,2,28.5,9.73,3
6625,1625,1,6.5,1.3,2
6626,1626,1,13.5,3.5,2
6627,1627,2,13.0,2.9,1
6628,1628,1,6.5,1.3,1
6629,1629,2,5.0,0.77,1
6630,1630,2,35.0,9.11,1
6631,1631,2,16.0,4.27,1
6632,1632,2,10.5,2.48,1
6633,1633,2,18.0,5.05,2
6634,1634,1,39.5,11.9,1
6635,1635,2,5.5,0.81,1
6636,1636,2,11.0,2.71,1
6637,1637,2,6.5,1.15,1
6638,1638,2,10.5,2.93,1
6639,1639,2,18.5,5.74,1
6640,1640,2,-2.5,0.04,2
6641,1641,2,6.0,0.98,1
6642,1642,2,7.0,1.34,1
6643,1643,2,7.0,1.27,2
6644,1644,2,60.0,21.82,1
6645,1645,2,11.0,2.57,1
6646,1646,2,3.5,0.38,1
6647,1647,2,5.0,0.77,1
6648,1648,1,6.0,0.9,1
6649,1649,2,5.0,0.78,1
6650,1650,2,19.0,5.22,5
6651,1651,2,9.0,1.77,1
6652,1652,2,7.5,1.38,1
6653,1653,2,18.5,4.91,1
6654,1654,2,30.0,7.98,1
6655,1655,2,7.0,1.3,1
6656,1656,2,7.0,1.08,2
6657,1657,2,4.5,0.68,1
6658,1658,1,5.0,0.8,1
6659,1659,2,5.0,0.63,1
6660,1660,2,12.0,2.72,1
6661,1661,1,5.0,0.9,1
6662,1662,1,42.5,12.9,1
6663,1663,2,7.5,2.0,1
6664,1664,2,16.5,2.72,2
6665,1665,2,9.5,2.59,1
6666,1666,2,10.0,2.04,1
6667,1667,1,10.5,1.9,1
6668,1668,2,12.0,2.5,1
6669,1669,2,6.0,1.04,1
6670,1670,2,25.0,17.45,1
6671,1671,2,6.0,0.86,1
6672,1672,2,5.0,0.69,1
6673,1673,2,12.0,2.6,1
6674,1674,2,12.5,2.84,1
6675,1675,2,8.0,1.77,1
6676,1676,2,13.0,3.21,1
6677,1677,2,22.5,5.67,1
6678,1678,2,7.0,1.29,1
6679,1679,2,20.5,5.4,6
6680,1680,2,17.5,4.77,1
6681,1681,2,6.0,0.93,2
6682,1682,2,7.0,0.55,1
6683,1683,2,14.5,3.65,1
6684,1684,1,21.0,6.1,1
6685,1685,1,5.5,0.6,1
6686,1686,1,35.5,8.5,1
6687,1687,2,5.0,0.78,1
6688,1688,2,26.0,6.64,1
6689,1689,1,12.0,2.9,1
6690,1690,2,6.5,0.95,1
6691,1691,1,7.0,1.3,2
6692,1692,2,9.0,1.74,1
6693,1693,2,4.5,0.53,1
6694,1694,2,7.0,1.46,1
6695,1695,2,5.5,1.2,1
6696,1696,2,8.5,2.01,1
6697,1697,2,10.5,2.09,1
6698,1698,2,10.5,1.76,1
6699,1699,2,9.0,1.29,1
6700,1700,1,9.5,1.5,1
6701,1701,2,5.5,0.98,1
6702,1702,2,3.5,0.49,1
6703,1703,2,24.0,7.99,5
6704,1704,2,11.0,2.75,1
6705,1705,2,29.5,5.78,5
6706,1706,2,43.0,7.64,1
6707,1707,2,17.0,4.45,1
6708,1708,2,5.5,1.01,1
6709,1709,2,15.5,3.85,1
6710,1710,2,9.0,1.87,1
6711,1711,2,39.5,11.79,1
6712,1712,2,8.0,2.15,1
6713,1713,1,19.5,5.6,1
6714,1714,2,28.0,8.88,1
6715,1715,2,6.5,1.37,1
6716,1716,2,7.0,1.42,3
6717,1717,2,5.5,0.83,1
6718,1718,2,15.0,2.26,1
6719,1719,2,4.0,0.56,1
6720,1720,2,7.0,1.24,1
6721,1721,2,9.5,2.22,1
6722,1722,1,11.0,2.8,1
6723,1723,2,6.5,1.15,1
6724,1724,2,8.0,1.87,1
6725,1725,2,7.5,1.66,1
6726,1726,1,15.5,4.5,2
6727,1727,2,5.5,1.03,2
6728,1728,2,18.0,5.15,1
6729,1729,2,19.0,4.28,1
6730,1730,2,2.5,0.0,1
6731,1731,2,13.5,3.89,1
6732,1732,1,5.5,0.8,1
6733,1733,1,5.5,0.7,1
6734,1734,2,19.5,5.39,1
6735,1735,2,6.5,0.84,1
6736,1736,2,15.5,3.88,6
6737,1737,2,30.0,8.56,1
6738,1738,2,7.0,1.55,1
6739,1739,2,5.5,0.62,6
6740,1740,2,16.0,3.35,1
6741,1741,2,5.0,0.87,1
6742,1742,2,9.0,1.67,1
6743,1743,1,26.5,4.9,1
6744,1744,2,9.5,1.93,1
6745,1745,1,8.0,2.2,1
6746,1746,1,11.0,1.9,1
6747,1747,1,9.0,1.6,1
6748,1748,1,13.0,3.8,1
6749,1749,1,7.0,1.3,1
6750,1750,1,9.0,1.5,1
6751,1751,2,18.5,5.13,1
6752,1752,1,7.5,1.5,1
6753,1753,2,5.5,0.84,1
6754,1754,2,7.0,1.26,1
6755,1755,2,7.5,1.67,2
6756,1756,2,7.0,0.85,1
6757,1757,2,22.5,5.72,1
6758,1758,2,8.5,1.94,1
6759,1759,1,10.5,1.9,1
6760,1760,1,4.5,0.6,1
6761,1761,1,5.5,0.8,1
6762,1762,2,11.0,2.63,1
6763,1763,1,10.0,2.6,1
6764,1764,1,27.0,6.2,1
6765,1765,2,21.5,6.25,1
6766,1766,2,24.0,8.53,1
6767,1767,1,9.5,2.3,1
6768,1768,2,6.0,0.84,2
6769,1769,2,14.5,3.54,1
6770,1770,2,7.5,1.14,1
6771,1771,2,7.5,1.46,1
6772,1772,1,7.0,1.5,1
6773,1773,2,6.0,1.1,1
6774,1774,2,6.5,0.69,1
6775,1775,1,8.5,1.0,1
6776,1776,2,28.0,4.7,1
6777,1777,1,9.0,1.5,2
6778,1778,2,28.5,6.96,1
6779,1779,2,18.0,4.14,1
6780,1780,2,21.5,6.27,1
6781,1781,2,4.0,0.55,5
6782,1782,2,7.0,1.46,1
6783,1783,2,4.5,0.74,1
6784,1784,2,27.0,8.29,1
6785,1785,2,5.0,0.92,1
6786,1786,2,9.0,2.18,1
6787,1787,2,16.5,4.6,1
6788,1788,1,6.5,1.3,1
6789,1789,2,6.5,1.11,1
6790,1790,2,4.5,0.58,1
6791,1791,2,4.5,0.55,1
6792,1792,2,4.5,0.81,1
6793,1793,2,5.5,0.85,1
6794,1794,1,5.0,0.3,1
6795,1795,2,12.5,2.89,1
6796,1796,2,12.0,2.96,1
6797,1797,2,8.0,1.68,1
6798,1798,2,11.0,2.5,1
6799,1799,2,6.0,1.06,1
6800,1800,2,5.5,0.81,1
6801,1801,2,13.5,2.61,1
6802,1802,2,40.0,14.26,1
6803,1803,2,26.5,6.7,1
6804,1804,1,21.5,6.6,1
6805,1805,1,9.5,1.8,1
6806,1806,2,9.0,1.73,1
6807,1807,1,8.0,1.8,1
6808,1808,2,9.5,1.74,1
6809,1809,2,5.0,0.55,1
6810,1810,2,20.5,4.71,1
6811,1811,2,15.0,3.3,1
6812,1812,2,15.0,2.32,5
6813,1813,2,4.0,0.35,1
6814,1814,2,8.0,1.53,1
6815,1815,2,13.0,4.05,2
6816,1816,2,10.0,2.58,2
6817,1817,1,6.5,1.3,2
6818,1818,2,32.5,8.8,1
6819,1819,2,59.0,21.09,1
6820,1820,2,8.0,1.15,1
6821,1821,1,4.0,0.5,1
6822,1822,2,9.0,1.71,1
6823,1823,2,5.0,0.78,1
6824,1824,2,9.0,2.45,1
6825,1825,1,8.0,1.2,1
6826,1826,2,8.0,1.07,1
6827,1827,2,5.0,0.71,6
6828,1828,2,13.5,3.56,1
6829,1829,2,10.0,2.28,5
6830,1830,2,9.5,1.4,1
6831,1831,2,40.0,0.0,1
6832,1832,2,6.5,1.33,1
6833,1833,2,5.5,0.7,1
6834,1834,1,10.5,2.3,1
6835,1835,2,9.5,1.66,5
6836,1836,2,6.0,0.84,1
6837,1837,2,9.5,1.2,1
6838,1838,2,5.5,1.09,1
6839,1839,2,8.0,1.55,1
6840,1840,1,4.5,0.7,1
6841,1841,2,7.0,1.38,1
6842,1842,2,4.0,0.4,1
6843,1843,1,5.0,1.0,1
6844,1844,2,14.0,3.63,1
6845,1845,2,4.5,0.79,1
6846,1846,2,4.5,0.54,1
6847,1847,2,12.5,1.43,1
6848,1848,2,6.5,1.1,4
6849,1849,2,7.0,1.81,1
6850,1850,2,5.5,0.86,1
6851,1851,1,6.0,1.3,1
6852,1852,2,9.5,0.49,1
6853,1853,2,9.5,2.2,1
6854,1854,2,5.5,0.92,2
6855,1855,2,9.5,1.71,1
6856,1856,2,7.0,1.36,3
6857,1857,2,47.0,15.09,1
6858,1858,2,9.5,2.2,1
6859,1859,2,7.5,1.35,1
6860,1860,2,11.5,2.43,1
6861,1861,2,33.0,9.4,1
6862,1862,2,7.5,1.8,5
6863,1863,2,5.5,0.94,5
6864,1864,2,14.0,2.36,1
6865,1865,2,14.5,3.26,1
6866,1866,2,4.5,0.53,1
6867,1867,2,11.0,2.4,1
6868,1868,1,9.5,1.9,1
6869,1869,2,10.5,2.15,1
6870,1870,2,7.5,0.76,1
6871,1871,2,4.0,0.43,1
6872,1872,2,14.5,4.33,1
6873,1873,2,8.0,1.67,1
6874,1874,2,15.5,3.46,1
6875,1875,2,15.0,0.03,2
6876,1876,1,10.0,2.4,4
6877,1877,2,7.0,1.66,1
6878,1878,2,4.0,0.64,1
6879,1879,2,24.0,5.77,1
6880,1880,2,10.5,2.89,1
6881,1881,2,4.0,0.59,2
6882,1882,2,7.0,1.19,1
6883,1883,2,6.5,0.0,0
6884,1884,2,13.5,3.69,1
6885,1885,2,13.0,2.59,1
6886,1886,2,8.0,1.53,1
6887,1887,2,10.5,1.57,1
6888,1888,2,12.5,3.31,1
6889,1889,2,4.5,0.58,1
6890,1890,2,12.0,3.13,6
6891,1891,2,25.0,6.99,1
6892,1892,2,6.5,1.32,1
6893,1893,1,23.5,7.3,1
6894,1894,2,9.0,2.0,1
6895,1895,1,7.5,1.5,1
6896,1896,2,6.0,0.78,1
6897,1897,2,9.0,2.45,1
6898,1898,2,4.5,0.54,1
6899,1899,2,5.5,0.91,1
6900,1900,2,7.0,1.16,1
6901,1901,1,12.0,2.6,1
6902,1902,1,88.0,2.9,1
6903,1903,2,17.0,3.99,1
6904,1904,1,35.0,10.1,1
6905,1905,2,18.5,4.43,1
6906,1906,1,3.5,0.3,1
6907,1907,2,4.5,0.7,5
6908,1908,2,11.0,2.4,1
6909,1909,2,4.0,0.47,1
6910,1910,2,4.5,0.84,1
6911,1911,2,13.5,2.4,5
6912,1912,2,10.0,1.62,1
6913,1913,1,7.0,1.2,2
6914,1914,2,6.5,1.21,1
6915,1915,2,3.5,0.27,1
6916,1916,2,15.5,3.94,1
6917,1917,1,2.5,0.0,1
6918,1918,2,7.0,1.38,1
6919,1919,1,8.0,1.8,1
6920,1920,2,7.0,1.39,1
6921,1921,2,7.0,1.07,6
6922,1922,1,11.5,2.5,2
6923,1923,1,15.0,4.2,1
6924,1924,2,13.0,2.61,1
6925,1925,1,7.0,1.1,1
6926,1926,1,6.5,1.3,1
6927,1927,2,38.5,12.34,1
6928,1928,2,10.5,2.13,1
6929,1929,1,16.5,5.0,1
6930,1930,2,13.0,1.82,1
6931,1931,1,6.0,1.0,1
6932,1932,2,2.5,0.0,1
6933,1933,2,2.5,0.0,1
6934,1934,2,6.5,0.92,1
6935,1935,2,7.0,1.41,1
6936,1936,2,11.0,2.29,1
6937,1937,1,3.0,0.3,1
6938,1938,2,13.0,3.25,1
6939,1939,2,6.0,0.94,1
6940,1940,2,6.5,1.04,1
6941,1941,1,30.0,5.1,1
6942,1942,1,4.5,0.8,1
6943,1943,2,7.0,0.82,1
6944,1944,2,8.5,1.18,1
6945,1945,1,11.0,2.4,2
6946,1946,2,7.5,1.37,1
6947,1947,1,10.0,2.4,1
6948,1948,2,17.5,5.07,1
6949,1949,2,9.0,2.02,1
6950,1950,2,28.0,0.0,2
6951,1951,2,5.0,0.65,1
6952,1952,2,5.0,0.55,1
6953,1953,2,8.5,1.81,1
6954,1954,2,20.0,4.49,2
6955,1955,2,25.0,3.69,1
6956,1956,1,18.5,3.4,1
6957,1957,2,33.0,9.39,1
6958,1958,2,11.0,2.55,5
